63,NA,-1,-1,-1,-1,-1.00,Timothy,41,28,50,32.00
64,NA,-1,-1,-1,-1,-1.00,Maris,32,59,13,51.00
65,NA,-1,-1,-1,-1,-1.00,Sylvia,11,23,97,43.00
66,NA,-1,-1,-1,-1,-1.00,Ava,46,28,13,46.00
67,NA,-1,-1,-1,-1,-1.00,Keely,14,94,67,58.00
68,NA,-1,-1,-1,-1,-1.00,Jared,34,96,28,52.00
69,NA,-1,-1,-1,-1,-1.00,Axel,5,11,90,43.00
70,NA,-1,-1,-1,-1,-1.00,Jelani,74,15,79,43.00
71,NA,-1,-1,-1,-1,-1.00,Madeson,33,47,19,26.00
72,NA,-1,-1,-1,-1,-1.00,Solomon,92,68,62,76.00
73,NA,-1,-1,-1,-1,-1.00,Elijah,28,57,27,50.00
74,NA,-1,-1,-1,-1,-1.00,Lysandra,31,100,10,52.00
75,NA,-1,-1,-1,-1,-1.00,Uriah,1,55,54,41.00
76,NA,-1,-1,-1,-1,-1.00,Jared,50,4,88,52.00
77,NA,-1,-1,-1,-1,-1.00,Kalia,35,7,51,40.00
78,NA,-1,-1,-1,-1,-1.00,Kameko,36,5,19,35.00
79,NA,-1,-1,-1,-1,-1.00,Daphne,46,35,88,51.00
80,NA,-1,-1,-1,-1,-1.00,Anthony,15,51,28,30.00
81,NA,-1,-1,-1,-1,-1.00,George,85,34,67,57.00
82,NA,-1,-1,-1,-1,-1.00,Doris,82,49,31,59.00
83,NA,-1,-1,-1,-1,-1.00,Hector,16,97,45,60.00
84,NA,-1,-1,-1,-1,-1.00,Wayne,24,62,89,44.00
85,NA,-1,-1,-1,-1,-1.00,Jasper,29,9,79,30.00
86,NA,-1,-1,-1,-1,-1.00,Germane,4,27,94,41.00
87,NA,-1,-1,-1,-1,-1.00,Mohammad,11,82,51,41.00
88,NA,-1,-1,-1,-1,-1.00,Cruz,30,23,28,24.00
89,NA,-1,-1,-1,-1,-1.00,Garrison,12,88,67,49.00
90,NA,-1,-1,-1,-1,-1.00,Carissa,16,13,92,41.00
91,NA,-1,-1,-1,-1,-1.00,Urielle,19,42,54,51.00
92,NA,-1,-1,-1,-1,-1.00,India,85,28,37,55.00
93,NA,-1,-1,-1,-1,-1.00,Otto,86,20,100,52.00
94,NA,-1,-1,-1,-1,-1.00,Adara,97,48,92,72.00
95,NA,-1,-1,-1,-1,-1.00,Thaddeus,62,21,34,40.00
96,NA,-1,-1,-1,-1,-1.00,Marny,21,18,10,36.00
97,NA,-1,-1,-1,-1,-1.00,Urielle,97,69,48,56.00
98,NA,-1,-1,-1,-1,-1.00,Kylie,32,86,5,39.00
99,NA,-1,-1,-1,-1,-1.00,Iola,66,93,69,65.00
100,NA,-1,-1,-1,-1,-1.00,Callum,36,30,99,52.00
101,NA,-1,-1,-1,-1,-1.00,Colt,65,59,99,65.00
102,NA,-1,-1,-1,-1,-1.00,Ryan,3,86,62,52.00
103,NA,-1,-1,-1,-1,-1.00,Jenna,16,87,83,56.00
104,NA,-1,-1,-1,-1,-1.00,Noel,19,18,68,27.00
105,NA,-1,-1,-1,-1,-1.00,Colt,65,18,58,56.00
106,NA,-1,-1,-1,-1,-1.00,Echo,27,85,51,47.00
107,NA,-1,-1,-1,-1,-1.00,Nichole,65,73,51,56.00
108,NA,-1,-1,-1,-1,-1.00,Cooper,25,60,22,31.00
109,NA,-1,-1,-1,-1,-1.00,Jin,44,50,1,30.00
110,NA,-1,-1,-1,-1,-1.00,Davis,82,11,27,31.00
111,NA,-1,-1,-1,-1,-1.00,Basia,38,78,17,43.00
112,NA,-1,-1,-1,-1,-1.00,Hedwig,81,7,92,51.00
113,NA,-1,-1,-1,-1,-1.00,Ignatius,71,100,42,67.00
114,NA,-1,-1,-1,-1,-1.00,Chava,19,95,8,32.00
115,NA,-1,-1,-1,-1,-1.00,Glenna,12,28,86,49.00
116,NA,-1,-1,-1,-1,-1.00,Julie,66,13,75,59.00
117,NA,-1,-1,-1,-1,-1.00,Ezekiel,59,18,20,37.00
118,NA,-1,-1,-1,-1,-1.00,Drake,8,4,22,20.00
119,NA,-1,-1,-1,-1,-1.00,Mohammad,9,12,11,24.00
120,NA,-1,-1,-1,-1,-1.00,Howard,1,62,63,33.00
121,NA,-1,-1,-1,-1,-1.00,Jason,71,32,52,62.00
122,NA,-1,-1,-1,-1,-1.00,Clio,27,93,18,53.00
123,NA,-1,-1,-1,-1,-1.00,Philip,3,33,42,26.00
124,NA,-1,-1,-1,-1,-1.00,Fulton,12,38,31,36.00
125,NA,-1,-1,-1,-1,-1.00,Gil,26,6,42,37.00
126,NA,-1,-1,-1,-1,-1.00,Xantha,47,10,38,37.00
127,NA,-1,-1,-1,-1,-1.00,Phyllis,100,57,52,62.00
128,NA,-1,-1,-1,-1,-1.00,Vera,78,52,66,70.00
129,NA,-1,-1,-1,-1,-1.00,Yuri,11,72,56,39.00
130,NA,-1,-1,-1,-1,-1.00,Curran,62,7,17,26.00
131,NA,-1,-1,-1,-1,-1.00,Daniel,100,27,58,71.00
132,NA,-1,-1,-1,-1,-1.00,Fatima,67,20,10,35.00
133,NA,-1,-1,-1,-1,-1.00,Kadeem,32,32,82,45.00
134,NA,-1,-1,-1,-1,-1.00,Oscar,43,7,1,27.00
135,NA,-1,-1,-1,-1,-1.00,Brynne,98,93,90,90.00
136,NA,-1,-1,-1,-1,-1.00,Susan,14,44,46,29.00
137,NA,-1,-1,-1,-1,-1.00,Hop,14,87,43,41.00
138,NA,-1,-1,-1,-1,-1.00,Shellie,79,85,40,59.00
139,NA,-1,-1,-1,-1,-1.00,Destiny,90,44,25,47.00
140,NA,-1,-1,-1,-1,-1.00,Devin,29,87,52,42.00
141,NA,-1,-1,-1,-1,-1.00,Ciara,85,31,33,47.00
142,NA,-1,-1,-1,-1,-1.00,Valentine,88,77,19,66.00
143,NA,-1,-1,-1,-1,-1.00,Elaine,23,42,40,41.00
144,NA,-1,-1,-1,-1,-1.00,Jack,11,10,34,22.00
145,NA,-1,-1,-1,-1,-1.00,Malachi,81,90,65,74.00
146,NA,-1,-1,-1,-1,-1.00,Whilemina,65,74,27,55.00
147,NA,-1,-1,-1,-1,-1.00,Briar,45,70,94,75.00
148,NA,-1,-1,-1,-1,-1.00,MacKenzie,82,55,16,60.00
149,NA,-1,-1,-1,-1,-1.00,Minerva,14,42,83,59.00
150,NA,-1,-1,-1,-1,-1.00,Morgan,17,27,65,40.00
151,NA,-1,-1,-1,-1,-1.00,Dacey,97,56,97,78.00
152,NA,-1,-1,-1,-1,-1.00,Ashton,45,69,23,58.00
153,NA,-1,-1,-1,-1,-1.00,Perry,21,19,43,35.00
154,NA,-1,-1,-1,-1,-1.00,Iliana,73,39,86,73.00
155,NA,-1,-1,-1,-1,-1.00,Jonah,23,48,46,39.00
156,NA,-1,-1,-1,-1,-1.00,Burke,81,40,11,44.00
157,NA,-1,-1,-1,-1,-1.00,Dante,79,2,58,47.00
158,NA,-1,-1,-1,-1,-1.00,Melvin,5,1,33,30.00
159,NA,-1,-1,-1,-1,-1.00,Cheyenne,76,30,38,49.00
160,NA,-1,-1,-1,-1,-1.00,Jade,58,44,97,58.00
161,NA,-1,-1,-1,-1,-1.00,Emi,51,95,19,61.00
162,NA,-1,-1,-1,-1,-1.00,Ignatius,39,69,57,56.00
163,NA,-1,-1,-1,-1,-1.00,Wylie,37,21,23,24.00
164,NA,-1,-1,-1,-1,-1.00,Palmer,93,79,73,74.00
165,NA,-1,-1,-1,-1,-1.00,Marshall,67,96,26,57.00
166,NA,-1,-1,-1,-1,-1.00,Orli,65,30,31,33.00
167,NA,-1,-1,-1,-1,-1.00,Josiah,99,12,54,61.00
168,NA,-1,-1,-1,-1,-1.00,Maia,73,63,44,60.00
169,NA,-1,-1,-1,-1,-1.00,Phyllis,8,5,69,43.00
170,NA,-1,-1,-1,-1,-1.00,Avram,49,71,17,38.00
171,NA,-1,-1,-1,-1,-1.00,Denton,55,44,78,60.00
172,NA,-1,-1,-1,-1,-1.00,Hall,97,57,39,54.00
173,NA,-1,-1,-1,-1,-1.00,Teegan,58,11,20,45.00
174,NA,-1,-1,-1,-1,-1.00,Stewart,64,48,4,51.00
175,NA,-1,-1,-1,-1,-1.00,Hedwig,71,23,18,41.00
176,NA,-1,-1,-1,-1,-1.00,Selma,68,62,42,57.00
177,NA,-1,-1,-1,-1,-1.00,Nomlanga,58,80,25,62.00
178,NA,-1,-1,-1,-1,-1.00,John,62,66,77,62.00
179,NA,-1,-1,-1,-1,-1.00,Julian,58,44,69,63.00
180,NA,-1,-1,-1,-1,-1.00,Elijah,62,16,77,44.00
181,NA,-1,-1,-1,-1,-1.00,Gillian,98,16,43,54.00
182,NA,-1,-1,-1,-1,-1.00,Lysandra,70,35,6,44.00
183,NA,-1,-1,-1,-1,-1.00,Dorian,44,3,26,23.00
184,NA,-1,-1,-1,-1,-1.00,Dennis,44,59,29,33.00
185,NA,-1,-1,-1,-1,-1.00,Jerome,10,16,36,17.00
186,NA,-1,-1,-1,-1,-1.00,Cain,54,86,12,60.00
187,NA,-1,-1,-1,-1,-1.00,George,68,40,21,55.00
188,NA,-1,-1,-1,-1,-1.00,Emma,14,24,29,41.00
189,NA,-1,-1,-1,-1,-1.00,Leroy,26,97,86,58.00
190,NA,-1,-1,-1,-1,-1.00,Cecilia,18,99,55,57.00
191,NA,-1,-1,-1,-1,-1.00,Zelda,78,19,82,67.00
192,NA,-1,-1,-1,-1,-1.00,Carter,13,71,62,37.00
193,NA,-1,-1,-1,-1,-1.00,Hector,3,94,91,58.00
194,NA,-1,-1,-1,-1,-1.00,Hashim,40,29,95,64.00
195,NA,-1,-1,-1,-1,-1.00,Melanie,14,9,28,37.00
196,NA,-1,-1,-1,-1,-1.00,Walker,24,49,100,63.00
197,NA,-1,-1,-1,-1,-1.00,Xenos,12,67,6,26.00
198,NA,-1,-1,-1,-1,-1.00,Kermit,12,63,86,63.00
199,NA,-1,-1,-1,-1,-1.00,Honorato,86,91,79,78.00
200,NA,-1,-1,-1,-1,-1.00,Craig,63,33,39,51.00
169,NA,-1,-1,-1,-1,-1.00,9402753835,6/4 Bellandur,510144
95,NA,-1,-1,-1,-1,-1.00,9021927286,1/3 Marathahalli,516535
99,NA,-1,-1,-1,-1,-1.00,9082750239,1/3 Marathahalli,518119
54,NA,-1,-1,-1,-1,-1.00,9862979518,2/4 Jayanagar,528538
43,NA,-1,-1,-1,-1,-1.00,9563028584,2-4-5 Jayanagar,530847
141,NA,-1,-1,-1,-1,-1.00,9080944499,1-4-5 Jayanagar,533785
27,NA,-1,-1,-1,-1,-1.00,9390883765,2-4-5 Jayanagar,534679
197,NA,-1,-1,-1,-1,-1.00,9277142761,2-4-5 Jayanagar,537382
183,NA,-1,-1,-1,-1,-1.00,9457434522,1/3 Marathahalli,539693
36,NA,-1,-1,-1,-1,-1.00,9871099218,1/3 Marathahalli,541788
2,NA,-1,-1,-1,-1,-1.00,9305099214,1-2-4 STREET WhitefiBanglore,545820
49,NA,-1,-1,-1,-1,-1.00,9979604191,4th STREET whitefielBanglore,548121
200,NA,-1,-1,-1,-1,-1.00,9372593544,1 Hebbal,549200
138,NA,-1,-1,-1,-1,-1.00,9840390322,2 Hebbal,559452
80,NA,-1,-1,-1,-1,-1.00,9681093873,3 Hebbal,561693
56,NA,-1,-1,-1,-1,-1.00,9476602719,34 Airport,566689
3,NA,-1,-1,-1,-1,-1.00,9615864416,45 Airport,568004
190,NA,-1,-1,-1,-1,-1.00,9754919684,64 Kadubeesanahalli,568256
149,NA,-1,-1,-1,-1,-1.00,9221347179,21 Kaduhasanahalli,573166
101,NA,-1,-1,-1,-1,-1.00,9903498628,40 Marathahalli,581345
46,NA,-1,-1,-1,-1,-1.00,9775856661,64 Kadubeesanahalli,586901
182,NA,-1,-1,-1,-1,-1.00,9483947630,64 Kadubeesanahalli,587769
176,NA,-1,-1,-1,-1,-1.00,9680649843,64 Kadubeesanahalli,588458
44,NA,-1,-1,-1,-1,-1.00,9827589343,1000 Yeshwantpur,592155
94,NA,-1,-1,-1,-1,-1.00,9283764841,2000 Yeshwantpur,595443
159,NA,-1,-1,-1,-1,-1.00,9491699900,1/2 Adarsh Nagar,500113
8,NA,-1,-1,-1,-1,-1.00,9843627199,3/4 Gunupudi,505884
13,NA,-1,-1,-1,-1,-1.00,9873273012,5/16 Narasimhapuram,512868
20,NA,-1,-1,-1,-1,-1.00,9383578582,21/2 Raayalam,516920
147,NA,-1,-1,-1,-1,-1.00,9694292869,3-9-324 Pedamiram coBhimavaram,518437
148,NA,-1,-1,-1,-1,-1.00,9613398877,3/1 Srirampuram,520839
37,NA,-1,-1,-1,-1,-1.00,9363670149,1/28 Srirampuram,520943
10,NA,-1,-1,-1,-1,-1.00,9540856630,2-1-2 NarasimhapuramBhimavaram,523074
93,NA,-1,-1,-1,-1,-1.00,9069483892,3/14 Adarsh Nagar,526861
75,NA,-1,-1,-1,-1,-1.00,9656409684,280/3 Srirampuram,527862
180,NA,-1,-1,-1,-1,-1.00,9171573982,303 Srirampuram,531854
120,NA,-1,-1,-1,-1,-1.00,9129236142,1/23 Srirampuram,533951
40,NA,-1,-1,-1,-1,-1.00,9032233931,1/2 Pedamiram colonyBhimavaram,534016
105,NA,-1,-1,-1,-1,-1.00,9118636946,3/4/16 Raayalam,534046
74,NA,-1,-1,-1,-1,-1.00,9179037758,11/3 Pedamiram colonBhimavaram,534785
121,NA,-1,-1,-1,-1,-1.00,9209139286,10/1 Sivaraopeta,538004
14,NA,-1,-1,-1,-1,-1.00,9493878355,11/2 Gandhinagar,538206
178,NA,-1,-1,-1,-1,-1.00,9214854100,1/17 Gunupudi,540282
126,NA,-1,-1,-1,-1,-1.00,9989355743,2-1-111 Sivaraopeta,540346
160,NA,-1,-1,-1,-1,-1.00,9819203541,1-1006 Maruthi NagarBhimavaram,544481
150,NA,-1,-1,-1,-1,-1.00,9776085203,22/2 Narasimhapuram,551034
155,NA,-1,-1,-1,-1,-1.00,9734315343,13/11 NarasimhapuramBhimavaram,551061
103,NA,-1,-1,-1,-1,-1.00,9017628789,11/2 Gandhinagar,552319
1,NA,-1,-1,-1,-1,-1.00,9701573683,1/14 Maruthi Nagar,552754
70,NA,-1,-1,-1,-1,-1.00,9170620761,30/2 Gandhinagar,553256
119,NA,-1,-1,-1,-1,-1.00,9315431343,16/6 Raayalam,553277
48,NA,-1,-1,-1,-1,-1.00,9360551151,17/4 Pedamiram colonBhimavaram,559302
134,NA,-1,-1,-1,-1,-1.00,9179363301,13/3 Pedamiram colonBhimavaram,559968
187,NA,-1,-1,-1,-1,-1.00,9979204270,19-1-0 Appartments sBhimavaram,571471
128,NA,-1,-1,-1,-1,-1.00,9445659570,12/3 Adarsh Nagar,576921
123,NA,-1,-1,-1,-1,-1.00,9617707572,11/1/12 Maruthi NagaBhimavaram,577440
71,NA,-1,-1,-1,-1,-1.00,9415884826,12-3-207 GandhinagarBhimavaram,587045
162,NA,-1,-1,-1,-1,-1.00,9766791349,3-9-270 Appartments Bhimavaram,588072
161,NA,-1,-1,-1,-1,-1.00,9077636948,11/2 Sivaraopeta,588417
142,NA,-1,-1,-1,-1,-1.00,9621005531,1-2 Sivaraopeta,596956
92,NA,-1,-1,-1,-1,-1.00,9141397722,17/2 Raayalam,597017
185,NA,-1,-1,-1,-1,-1.00,9111111157,1/2/3 Adarsh Nagar,599054
114,NA,-1,-1,-1,-1,-1.00,9492129127,11/12 Siddiq Nagar,513959
45,NA,-1,-1,-1,-1,-1.00,9839759760,42-775/1 ChandanagarHyderabad,514411
115,NA,-1,-1,-1,-1,-1.00,9791651769,1/23 Sainikpuri,516909
153,NA,-1,-1,-1,-1,-1.00,9855809690,12-1-09 Moula Ali,520042
152,NA,-1,-1,-1,-1,-1.00,9038920730,14-7 Siddiq Nagar,529585
73,NA,-1,-1,-1,-1,-1.00,9366634718,303-1 Chandanagar,530224
135,NA,-1,-1,-1,-1,-1.00,9035874582,1/23 Rudraram,534151
151,NA,-1,-1,-1,-1,-1.00,9293473574,2/23 Rudraram,535320
129,NA,-1,-1,-1,-1,-1.00,9040043959,34-15 Kondapur,536152
53,NA,-1,-1,-1,-1,-1.00,9063332569,13/2 Gayatri Nagar,545766
87,NA,-1,-1,-1,-1,-1.00,9289025410,16/2 Gayatri Nagar,555378
18,NA,-1,-1,-1,-1,-1.00,9521226801,2-3-90 Kondapur,567477
144,NA,-1,-1,-1,-1,-1.00,9523222918,2/11 Sainikpuri,568087
113,NA,-1,-1,-1,-1,-1.00,9708047364,32/64 Chandanagar,570465
47,NA,-1,-1,-1,-1,-1.00,9343332516,41-775 Siddiq Nagar,573111
166,NA,-1,-1,-1,-1,-1.00,9957681682,23-1-1 Kondapur,594362
9,NA,-1,-1,-1,-1,-1.00,9571196751,6/23 Rudraram,598338
140,NA,-1,-1,-1,-1,-1.00,9650796280,1/12 Chandanagar,599513
124,NA,-1,-1,-1,-1,-1.00,9978428889,41-775 Siddiq Nagar,504960
23,NA,-1,-1,-1,-1,-1.00,9074117091,23-1-1 Kondapur,507397
175,NA,-1,-1,-1,-1,-1.00,9815302216,6/23 Rudraram,511465
60,NA,-1,-1,-1,-1,-1.00,9791713875,1/12 Chandanagar,513986
21,NA,-1,-1,-1,-1,-1.00,9539438955,41-775 Siddiq Nagar,515691
108,NA,-1,-1,-1,-1,-1.00,9119676610,23-1-1 Kondapur,520944
111,NA,-1,-1,-1,-1,-1.00,9276822239,6/23 Rudraram,522529
174,NA,-1,-1,-1,-1,-1.00,9361268142,1/12 Chandanagar,526510
24,NA,-1,-1,-1,-1,-1.00,9790540103,41-775 Siddiq Nagar,529233
39,NA,-1,-1,-1,-1,-1.00,9971838473,23-1-1 Kondapur,533408
6,NA,-1,-1,-1,-1,-1.00,9369411914,6/23 Rudraram,541891
7,NA,-1,-1,-1,-1,-1.00,9661437991,1/12 Chandanagar,545433
17,NA,-1,-1,-1,-1,-1.00,9046075094,41-775 Siddiq Nagar,546138
34,NA,-1,-1,-1,-1,-1.00,9210892985,23-1-1 Kondapur,552023
96,NA,-1,-1,-1,-1,-1.00,9317975752,6/23 Rudraram,555406
63,NA,-1,-1,-1,-1,-1.00,9914503688,1/12 Chandanagar,557327
167,NA,-1,-1,-1,-1,-1.00,9706494663,6/23 Rudraram,557580
50,NA,-1,-1,-1,-1,-1.00,9076413656,1-1-3 A colony,558893
191,NA,-1,-1,-1,-1,-1.00,9361349827,1-1-3 A colony,559064
11,NA,-1,-1,-1,-1,-1.00,9803187737,1-1-3 A colony,585374
132,NA,-1,-1,-1,-1,-1.00,9633601517,1-1-3 A colony,585432
88,NA,-1,-1,-1,-1,-1.00,9588185021,1-1-3 A colony,588451
194,NA,-1,-1,-1,-1,-1.00,9175174716,2-3-4 AVB Nagar,589095
136,NA,-1,-1,-1,-1,-1.00,9371718498,2-3-4 AVB Nagar,590943
4,NA,-1,-1,-1,-1,-1.00,9789787356,2-3-4 AVB Nagar,596869
90,NA,-1,-1,-1,-1,-1.00,9531046586,2-3-4 AVB Nagar,597233
38,NA,-1,-1,-1,-1,-1.00,9893843079,2-3-4 AVB Nagar,598712
100,NA,-1,-1,-1,-1,-1.00,9521470639,2-3-4 kallur,500358
72,NA,-1,-1,-1,-1,-1.00,9442156833,4-5-6 kallur,501593
28,NA,-1,-1,-1,-1,-1.00,9612003611,0-3040 kallur,504165
137,NA,-1,-1,-1,-1,-1.00,9119749530,1-1-2 kallur,505883
61,NA,-1,-1,-1,-1,-1.00,9895255033,0102 kallur,505963
106,NA,-1,-1,-1,-1,-1.00,9952580979,90-90 kallur,507105
102,NA,-1,-1,-1,-1,-1.00,9840360698,Aparatments kallur,507715
84,NA,-1,-1,-1,-1,-1.00,9507977218,2nd layout kallur,515840
130,NA,-1,-1,-1,-1,-1.00,9142991447,3rd layout kallur,517662
68,NA,-1,-1,-1,-1,-1.00,9791171973,4th layout kallur,518930
65,NA,-1,-1,-1,-1,-1.00,9636913749,5th layout kallur,520842
146,NA,-1,-1,-1,-1,-1.00,9571473892,6th layout kallur,523968
173,NA,-1,-1,-1,-1,-1.00,9578356758,7th layout kallur,524600
62,NA,-1,-1,-1,-1,-1.00,9749360672,90123-123 camp,534322
117,NA,-1,-1,-1,-1,-1.00,9120143169,90123-123 camp,535125
186,NA,-1,-1,-1,-1,-1.00,9156052864,90123-123 camp,538903
163,NA,-1,-1,-1,-1,-1.00,9355626963,90123-123 camp,542226
42,NA,-1,-1,-1,-1,-1.00,9012903620,12-123 a camp,549090
85,NA,-1,-1,-1,-1,-1.00,9000089486,123-123 b camp,556037
15,NA,-1,-1,-1,-1,-1.00,9009190938,First street c camp,562618
55,NA,-1,-1,-1,-1,-1.00,9371831945,Second street c campKarnool,567737
12,NA,-1,-1,-1,-1,-1.00,9926794768,Thrd 343 c camp,570302
143,NA,-1,-1,-1,-1,-1.00,9160940671,1-2-3-4 c camp,574738
97,NA,-1,-1,-1,-1,-1.00,9495346761,23132-121 c camp,587322
199,NA,-1,-1,-1,-1,-1.00,9840127827,102-1 c camp,591266
66,NA,-1,-1,-1,-1,-1.00,9280836739,1210123 c camp,597987
139,NA,-1,-1,-1,-1,-1.00,9195476226,09-90 c camp,599246
91,NA,-1,-1,-1,-1,-1.00,9369625418,1-4 gandhinagar,504238
172,NA,-1,-1,-1,-1,-1.00,9243527929,2-3 gandhinagar,506440
164,NA,-1,-1,-1,-1,-1.00,9227359998,4-5 gandhinagar,506478
118,NA,-1,-1,-1,-1,-1.00,9692334056,6-9 gandhinagar,521772
107,NA,-1,-1,-1,-1,-1.00,9145541944,10-12 gandhinagar,528941
171,NA,-1,-1,-1,-1,-1.00,9000055606,10-12 gandhinagar,533399
198,NA,-1,-1,-1,-1,-1.00,9743443402,2nd street 4th houseRajahmundry,534501
98,NA,-1,-1,-1,-1,-1.00,9417776702,3rd street 4th houseRajahmundry,539481
133,NA,-1,-1,-1,-1,-1.00,9761644113,4th street 4th houseRajahmundry,540976
25,NA,-1,-1,-1,-1,-1.00,9127264781,5th street 4th houseRajahmundry,540990
67,NA,-1,-1,-1,-1,-1.00,9751277386,6th street 4th houseRajahmundry,541023
29,NA,-1,-1,-1,-1,-1.00,9543777214,7th street 4th houseRajahmundry,547920
83,NA,-1,-1,-1,-1,-1.00,9567881318,8th street 4th houseRajahmundry,548959
58,NA,-1,-1,-1,-1,-1.00,9300288846,1-2-3 aditya nagar,555811
82,NA,-1,-1,-1,-1,-1.00,9882055789,1-2-3 aditya nagar,556749
32,NA,-1,-1,-1,-1,-1.00,9081683916,1-2-3 aditya nagar,563891
184,NA,-1,-1,-1,-1,-1.00,9457944274,1-2-3 aditya nagar,564266
170,NA,-1,-1,-1,-1,-1.00,9165745058,1-2-3 aditya nagar,579131
76,NA,-1,-1,-1,-1,-1.00,9551952789,2nd street 4th houseRajahmundry,581165
